date,screentime,activitytime,readingtime,hscore
2023-05-09,1.2,0.2,1.3,83.0
2023-05-11,3.4,0.7,0.2,56.0
2023-10-08,5.0,3.2,2.4,99.0
2023-02-11,2.4,1.4,4.5,98.0
2023-06-27,1.6,4.9,1.2,91.0
2023-12-20,1.3,3.7,2.1,100
2023-01-08,1.4,4.4,3.7,100
2023-07-16,1.6,1.9,3.9,100
2023-11-08,2.8,1.5,4.5,100
2023-02-21,2.4,1.5,4.8,99.0
2023-11-22,1.4,1.3,3.8,100
2023-03-18,3.8,1.7,4.5,100
2023-08-09,1.3,1.1,0.0,65.0
2023-12-03,2.7,2.6,3.8,98.0
2023-04-10,1.8,0.2,0.9,61.0
2023-12-15,4.7,0.1,1.6,61.0
2023-11-22,4.1,3.5,2.4,100
2023-01-03,4.6,4.5,3.8,99.0
2023-08-06,3.9,3.4,4.8,100
2023-10-21,3.6,4.0,2.0,100
2023-11-12,4.8,2.3,4.6,100
2023-05-08,2.7,0.2,1.6,78.0
2023-03-12,3.0,0.9,4.4,99.0
2023-09-27,3.0,3.0,3.9,100
2023-10-18,0.4,0.2,4.7,100
2023-05-27,0.8,4.7,2.1,100
2023-01-13,0.4,2.2,2.5,100
2023-08-17,3.9,1.0,4.6,100
2023-01-21,4.1,2.9,1.1,82.0
2023-09-18,2.2,4.7,2.8,98.0
2023-07-13,1.8,3.6,0.4,64.0
2023-10-04,3.2,3.2,3.9,100
2023-09-14,3.7,1.8,0.2,54.0
2023-02-18,4.5,1.6,0.3,59.0
2023-01-01,0.6,4.5,4.7,100
2023-10-03,1.2,0.2,1.7,96.0
2023-10-06,2.6,1.0,4.5,99.0
2023-09-15,4.9,1.1,0.3,56.0
2023-06-28,1.8,2.6,0.9,79.0
2023-04-11,0.1,1.3,2.8,100
2023-02-25,4.5,3.5,1.4,88.0
2023-02-23,0.0,2.2,1.5,100
2023-01-11,2.1,1.3,4.5,100
2023-11-24,1.7,0.4,4.0,100
2023-05-03,1.8,3.6,4.1,100
2023-06-08,1.5,1.7,3.4,100
2023-03-01,0.0,1.6,3.4,100
2023-10-22,4.3,0.3,4.5,98.0
2023-02-02,0.7,4.0,0.9,99.0
2023-04-16,4.9,2.9,1.3,88.0
2023-06-20,4.7,3.5,4.1,99.0
2023-08-16,4.2,4.2,0.7,68.0
2023-03-24,4.6,1.0,4.6,100
2023-11-20,1.8,3.7,2.5,100
2023-09-19,4.6,4.3,4.7,100
2023-07-22,4.1,1.6,3.8,100
2023-12-09,0.3,3.7,1.5,100
2023-08-03,4.0,2.6,1.4,86.0
2023-08-22,0.5,1.3,2.6,100
2023-01-03,4.7,4.0,2.8,100
2023-02-09,0.6,0.4,0.4,89.0
2023-02-03,0.6,4.2,3.2,100
2023-12-20,0.7,1.3,2.8,100
2023-02-22,0.0,2.7,3.0,100
2023-05-07,4.5,0.0,2.2,51.0
2023-06-13,2.2,2.5,0.2,54.0
2023-10-01,4.5,2.4,4.0,100
2023-12-07,0.2,3.4,4.0,100
2023-07-21,1.4,2.0,1.6,100
2023-11-05,3.4,4.0,4.6,100
2023-03-28,2.4,2.3,3.4,99.0
2023-11-20,0.2,2.8,0.9,100
2023-11-09,0.2,2.0,2.4,100
2023-09-11,5.0,2.4,0.7,69.0
2023-07-27,2.4,3.4,3.2,100
2023-10-26,3.6,1.8,3.9,100
2023-06-10,3.8,4.9,1.8,100
2023-11-10,0.1,2.1,3.1,100
2023-01-02,2.3,0.1,0.8,36.0
2023-01-21,1.9,1.6,4.9,100
2023-07-10,1.0,2.2,0.0,70.0
2023-10-12,2.4,1.5,2.6,100
2023-05-13,3.5,0.7,3.5,100
2023-07-24,3.6,1.5,3.9,100
2023-12-07,4.4,2.1,0.4,60.0
2023-04-27,2.1,3.4,4.8,100
2023-10-08,1.1,3.5,2.8,100
2023-01-18,1.9,2.3,3.0,100
2023-08-14,3.2,1.9,4.7,100
2023-10-09,4.2,1.3,0.8,70.0
2023-03-28,2.8,0.0,3.8,51.0
2023-03-04,1.0,0.5,3.6,100
2023-06-09,3.3,1.5,0.7,69.0
2023-11-24,0.1,1.6,0.4,98.0
2023-08-02,2.3,3.8,2.3,99.0
2023-02-11,3.6,3.4,4.5,99.0
2023-11-04,4.9,3.7,4.2,100
2023-05-21,4.0,2.7,3.9,100
2023-12-12,2.4,5.0,4.9,98.0
2023-10-24,3.4,0.7,1.4,86.0
2023-02-20,3.0,4.0,1.9,99.0
2023-03-01,1.3,2.1,3.4,100
2023-01-22,1.3,1.3,4.3,100
2023-11-22,0.4,0.3,3.1,100
2023-04-17,4.9,4.4,1.3,87.0
2023-09-28,2.8,1.8,0.9,77.0
2023-06-19,2.7,2.2,0.5,64.0
2023-02-09,1.0,4.5,4.9,100
2023-04-08,4.6,0.1,4.5,65.0
2023-02-17,0.3,3.5,4.6,100
2023-09-25,3.2,1.1,1.0,79.0
2023-06-15,2.2,3.9,0.9,76.0
2023-05-16,4.5,2.4,0.8,71.0
2023-02-15,1.3,2.1,0.8,86.0
2023-01-21,4.9,3.8,2.8,99.0
2023-05-15,1.7,4.5,3.5,100
2023-02-11,0.5,1.2,1.5,100
2023-04-12,2.3,2.0,2.7,100
2023-12-05,1.1,2.9,1.6,100
2023-12-18,3.0,1.9,1.2,85.0
2023-06-17,5.0,1.0,3.0,100
2023-08-07,0.2,1.4,1.7,100
2023-08-01,3.6,4.7,4.9,100
2023-12-02,0.3,3.4,0.9,100
2023-09-01,4.9,0.4,1.8,100
2023-06-02,4.1,0.9,3.9,100
2023-11-21,0.3,3.8,1.0,100
2023-03-08,1.5,1.9,3.1,100
2023-10-19,1.5,1.8,0.3,69.0
2023-08-13,2.6,4.7,0.4,61.0
2023-09-21,1.2,4.1,3.6,100
2023-10-05,1.9,2.3,4.8,100
2023-09-18,3.0,3.4,2.8,100
2023-05-06,3.3,4.6,0.2,56.0
2023-04-10,3.1,3.8,1.9,100
2023-04-25,3.6,3.9,1.3,87.0
2023-12-21,3.0,3.4,4.3,100
2023-03-14,2.4,4.5,3.9,100
2023-04-17,3.9,1.9,1.2,84.0
2023-03-23,4.9,1.2,1.6,93.0
2023-10-08,1.8,0.8,0.2,58.0
2023-05-13,1.9,1.5,4.4,100
2023-06-18,3.8,0.1,3.6,68.0
2023-09-11,0.1,0.3,3.4,100
2023-10-23,0.3,1.1,1.1,100
2023-12-05,1.7,1.3,1.5,96.0
2023-11-02,4.2,4.8,0.3,57.0
2023-10-02,0.9,0.2,4.0,100
2023-12-04,1.8,1.8,3.6,100
2023-04-19,3.7,3.3,3.4,100
2023-09-26,1.0,0.4,3.3,100
2023-06-08,1.4,0.8,4.7,100
2023-02-20,3.8,2.8,1.1,81.0
2023-02-05,1.6,2.5,2.0,100
2023-09-05,4.8,0.1,2.4,64.0
2023-10-18,1.8,4.5,2.0,100
2023-04-19,0.6,0.1,4.8,96.0
2023-01-04,3.6,4.2,3.7,100
2023-07-14,2.1,2.0,1.0,78.0
2023-03-28,0.1,2.6,4.5,100
2023-12-10,3.7,2.7,4.9,100
2023-12-04,1.1,4.5,1.6,100
2023-03-04,1.3,3.5,1.8,100
2023-06-18,1.5,0.2,0.2,50.0
2023-08-26,1.0,3.6,0.1,70.0
2023-03-06,3.4,4.9,1.2,84.0
2023-12-04,0.4,1.6,1.1,100
2023-07-17,3.2,3.1,4.0,100
2023-06-18,1.6,1.6,1.0,87.0
2023-05-21,3.4,1.1,0.9,75.0
2023-10-12,3.2,2.5,4.9,100
2023-01-24,1.8,4.6,2.2,100
2023-09-07,4.1,1.8,2.0,100
2023-08-12,2.1,3.7,3.5,98.0
2023-01-12,1.7,3.2,2.7,100
2023-08-11,3.7,2.2,0.7,68.0
2023-06-22,4.9,1.2,2.6,100
2023-03-25,3.0,0.7,1.6,94.0
2023-12-26,1.3,0.1,4.8,81.0
2023-03-05,0.3,2.4,4.5,100
2023-10-22,0.7,4.7,3.8,100
2023-10-14,0.5,1.5,2.6,100
2023-11-08,1.7,1.4,4.8,100
2023-11-14,4.0,4.9,2.3,98.0
2023-05-24,5.0,3.3,1.2,82.0
2023-03-12,0.0,1.9,4.7,100
2023-11-06,2.3,4.8,3.5,100
2023-08-26,1.3,0.0,1.7,60.0
2023-10-08,0.8,2.5,4.2,100
2023-07-28,4.0,1.4,3.1,100
2023-01-06,2.1,3.9,3.0,100
2023-06-21,0.3,4.1,3.3,100
2023-07-26,3.7,1.0,0.7,69.0
2023-11-27,4.5,2.8,1.7,98.0
2023-07-25,2.3,3.0,1.3,87.0
2023-09-24,2.6,2.3,3.5,100
2023-03-06,0.3,3.6,2.1,100
2023-06-08,3.9,4.9,0.6,68.0
2023-01-03,1.6,3.3,3.2,100
2023-01-07,2.0,0.8,2.1,100
2023-02-28,0.3,1.1,1.5,100
2023-08-19,1.7,4.2,0.4,66.0
2023-02-11,0.5,4.7,0.7,99.0
2023-07-21,3.7,2.2,4.3,99.0
2023-04-24,0.5,2.2,0.1,83.0
2023-10-27,1.9,3.5,4.4,100
2023-03-22,3.0,2.4,2.0,100
2023-06-26,0.3,4.4,3.7,100
2023-07-03,3.3,2.5,2.4,98.0
2023-09-03,2.2,3.9,3.4,98.0
2023-04-13,0.8,1.9,3.6,100
2023-07-01,1.0,2.0,1.4,100
2023-08-01,3.3,2.2,1.8,98.0
2023-03-22,4.7,2.5,2.5,98.0
2023-09-14,0.2,3.9,4.7,100
2023-07-27,3.3,4.3,1.8,98.0
2023-08-14,1.1,0.7,2.3,100
2023-03-10,1.1,3.5,4.5,100
2023-12-19,4.8,3.4,1.5,89.0
2023-12-01,1.6,4.4,4.2,100
2023-03-24,1.8,4.1,3.6,100
2023-02-16,2.6,1.3,3.1,100
2023-09-15,2.0,4.2,4.2,100
2023-09-23,3.0,3.6,1.0,79.0
2023-08-17,5.0,3.9,4.5,100
2023-12-24,1.2,4.3,1.1,95.0
2023-06-02,1.1,0.8,1.7,100
2023-01-27,4.0,1.2,1.5,92.0
2023-08-12,0.0,4.7,0.5,100
2023-02-09,4.3,1.2,0.4,62.0
2023-10-17,2.6,3.1,4.3,98.0
2023-05-03,2.3,4.4,2.5,99.0
2023-10-04,4.4,1.5,0.6,66.0
2023-02-01,1.6,0.4,4.3,100
2023-08-19,3.6,4.6,4.0,100
2023-03-11,1.9,3.0,0.7,71.0
2023-09-11,0.2,3.9,3.2,100
2023-08-27,1.5,0.0,3.1,62.0
2023-07-26,1.9,4.7,4.0,100
2023-12-11,4.1,3.4,0.5,63.0
2023-11-06,3.8,4.8,1.0,78.0
2023-07-07,0.7,2.6,2.9,100
2023-09-04,4.3,1.9,2.6,100
2023-08-09,0.4,4.3,4.4,100
2023-11-26,1.8,2.0,1.8,100
2023-10-13,1.4,4.4,1.2,97.0
2023-07-13,2.7,2.0,0.9,75.0
2023-09-19,0.7,4.9,1.2,100
2023-04-26,1.9,0.1,4.5,68.0
2023-01-14,0.4,2.4,0.8,100
2023-02-16,1.5,3.5,4.2,100
2023-01-01,3.1,2.7,1.4,88.0
2023-06-18,4.8,2.0,3.1,98.0
2023-01-20,2.7,4.0,4.3,99.0
2023-12-01,3.8,4.7,4.5,100
2023-11-10,2.2,0.1,1.7,63.0
2023-09-18,3.5,1.7,3.4,100
2023-01-17,0.3,3.4,0.1,87.0
2023-05-10,4.9,1.5,0.2,54.0
2023-01-04,0.9,4.7,1.0,98.0
2023-05-21,1.2,2.6,4.5,100
2023-01-21,1.4,1.6,2.9,100
2023-06-11,2.7,2.4,4.5,98.0
2023-05-25,4.9,3.9,4.1,100
2023-03-10,3.7,2.6,2.3,98.0
2023-06-14,0.9,4.8,2.3,100
2023-08-25,0.4,1.9,1.8,100
2023-05-11,0.7,0.2,0.7,78.0
2023-07-20,2.8,3.6,0.4,62.0
2023-12-04,3.0,3.8,0.8,74.0
2023-08-03,4.6,1.3,1.2,84.0
2023-01-13,4.1,3.5,2.1,100
2023-12-05,3.1,3.8,2.4,99.0
2023-06-28,0.5,2.1,4.6,100
2023-04-27,2.5,4.2,1.7,96.0
2023-08-16,2.5,1.4,3.5,98.0
2023-09-19,3.7,4.4,2.7,99.0
2023-04-19,4.1,0.3,3.9,100
2023-10-15,4.7,3.9,2.5,98.0
2023-06-21,1.5,0.0,1.8,59.0
2023-11-10,3.3,0.7,4.7,99.0
2023-08-21,2.9,1.6,4.0,100
2023-09-03,4.6,1.9,2.6,100
2023-04-13,1.2,1.8,4.3,100
2023-03-06,0.4,3.1,1.9,100
2023-10-26,1.9,3.1,4.9,100
2023-03-24,4.2,3.2,2.3,100
2023-11-18,4.3,1.8,2.4,100
2023-10-21,1.7,3.7,4.7,100
2023-03-15,4.4,5.0,2.2,100
2023-10-26,2.4,3.7,4.5,100
2023-05-24,2.1,3.3,4.0,100
2023-06-24,3.5,4.0,1.8,99.0
2023-03-09,0.6,4.4,4.5,100
2023-01-07,4.5,5.0,4.9,100
2023-01-07,4.2,2.0,1.4,90.0
2023-12-17,2.6,0.7,1.8,100
2023-11-12,2.4,1.7,3.6,100
2023-09-08,0.5,2.3,0.7,98.0
2023-03-28,4.0,0.7,2.8,100
2023-09-08,0.2,2.9,0.7,100
2023-07-12,4.5,0.1,1.1,48.0
2023-11-15,2.3,2.0,1.6,95.0
2023-03-03,4.7,1.3,0.8,70.0
2023-08-18,4.8,5.0,1.6,93.0
2023-05-15,2.0,1.2,1.0,77.0
2023-02-06,2.3,1.1,1.7,97.0
2023-04-24,4.9,2.1,1.4,90.0
2023-08-19,4.8,1.7,4.0,99.0
2023-07-23,1.8,4.3,0.4,63.0
2023-10-24,0.9,3.1,1.7,100
2023-03-25,4.4,4.8,2.6,100
2023-06-25,1.0,2.0,4.9,100
2023-03-07,0.8,1.4,5.0,100
2023-01-21,4.7,4.7,1.7,96.0
2023-09-04,1.1,3.6,3.3,100
2023-06-24,3.7,1.0,4.4,100
2023-04-03,4.0,3.6,3.0,99.0
2023-09-05,4.3,2.2,3.0,100
2023-03-25,4.1,3.0,1.1,81.0
2023-02-04,0.1,4.4,0.1,91.0
2023-07-20,3.2,3.0,3.7,100
2023-11-04,1.7,3.4,3.3,100
2023-04-19,1.2,0.4,1.9,100
2023-02-23,0.3,4.6,2.2,100
2023-12-07,3.9,2.3,2.2,100
2023-04-02,0.6,4.6,1.8,100
2023-10-18,4.5,4.6,4.5,100
2023-12-24,2.7,2.0,2.2,98.0
2023-05-10,1.9,0.9,3.0,100
2023-04-11,3.5,0.9,4.6,99.0
2023-11-23,2.6,4.8,1.3,87.0
2023-09-22,4.7,3.0,0.3,58.0
2023-03-22,4.2,2.3,3.7,100
2023-09-02,0.8,0.2,1.0,85.0
2023-05-07,0.4,4.1,0.6,96.0
2023-02-10,4.5,1.8,0.6,65.0
2023-04-12,1.5,4.0,3.2,100
2023-08-16,4.7,2.4,0.7,69.0
2023-06-26,3.2,0.8,3.3,99.0
2023-02-17,3.7,0.2,4.6,82.0
2023-11-08,1.9,2.7,1.5,94.0
2023-12-19,3.6,2.7,0.4,60.0
2023-05-04,2.3,1.4,0.6,68.0
2023-11-06,0.5,0.5,1.6,100
2023-02-05,1.8,4.7,0.8,74.0
2023-12-22,0.6,1.0,2.4,100
2023-02-16,2.8,4.1,3.0,100
2023-08-27,3.7,0.4,4.1,100
2023-04-01,2.7,4.5,0.6,67.0
2023-05-12,4.3,1.6,3.0,99.0
2023-06-19,0.5,2.6,3.4,100
2023-02-18,1.9,4.5,2.8,100
2023-08-12,0.6,3.1,0.6,93.0
2023-12-08,3.8,0.8,3.6,100
2023-01-21,1.4,4.6,0.7,80.0
2023-07-01,3.9,2.4,3.2,100
2023-07-16,1.0,3.3,2.0,100
2023-01-02,4.7,2.8,2.9,100
2023-05-11,3.7,4.0,3.7,100
2023-02-03,1.2,4.7,1.7,100
2023-04-22,4.4,5.0,1.4,88.0
2023-02-25,2.6,1.3,3.0,99.0
2023-03-22,3.4,3.5,3.4,100
2023-01-07,2.7,2.8,2.6,100
2023-05-07,2.9,4.0,3.6,99.0
2023-06-16,4.5,4.8,1.7,96.0
2023-01-11,0.4,2.4,3.4,100
2023-01-12,0.9,2.9,3.8,100
2023-08-01,1.5,2.1,3.8,100
2023-02-18,4.1,2.7,0.1,54.0
2023-03-23,2.9,0.4,2.8,100
2023-05-24,2.2,2.3,0.5,64.0
2023-07-03,4.6,2.1,1.3,84.0
2023-02-19,4.6,3.7,0.9,74.0
2023-03-05,2.5,4.7,0.4,60.0
2023-12-06,5.0,1.3,2.8,100
2023-01-22,0.9,3.2,2.6,100
2023-07-08,4.8,4.2,1.3,88.0
2023-06-23,0.6,1.0,2.2,100
2023-04-24,4.2,4.0,0.0,51.0
2023-01-26,1.6,0.9,1.4,97.0
2023-06-17,2.0,3.9,0.7,71.0
2023-10-28,3.6,4.7,0.5,63.0
2023-07-12,0.2,1.5,3.8,100
2023-05-08,3.6,1.0,1.2,84.0
2023-03-05,2.9,0.5,1.2,81.0
2023-05-01,1.4,0.6,2.5,100
2023-03-24,0.3,0.5,4.0,100
2023-12-04,1.7,2.3,0.1,58.0
2023-07-24,2.5,0.4,1.0,77.0
2023-09-15,2.9,1.7,1.8,99.0
2023-02-16,0.9,0.9,1.2,100
2023-02-12,1.3,3.7,2.5,100
2023-02-27,0.0,2.4,1.4,100
2023-08-28,3.2,0.1,4.6,68.0
2023-11-23,1.1,3.6,0.9,92.0
2023-10-08,4.3,3.8,4.4,99.0
2023-01-25,1.9,0.7,4.0,100
2023-05-06,3.2,4.4,0.3,60.0
2023-08-04,4.9,3.1,1.5,90.0
2023-06-15,0.5,4.5,4.9,100
2023-07-12,0.1,0.5,0.8,100
2023-12-27,3.1,3.9,2.2,99.0
2023-03-22,4.4,0.8,2.7,100
2023-06-22,0.3,3.7,3.4,100
2023-12-03,1.5,0.9,4.1,100
2023-01-15,2.7,1.5,2.5,99.0
2023-01-12,4.5,4.5,3.5,99.0
2023-03-24,3.2,4.1,0.8,71.0
2023-11-02,0.6,1.2,1.5,100
2023-08-27,4.9,2.1,1.7,96.0
2023-06-24,2.2,2.5,0.5,63.0
2023-07-11,4.2,1.3,4.9,100
2023-10-12,2.1,1.7,3.4,98.0
2023-05-25,2.2,2.0,3.5,100
2023-11-22,3.8,1.3,4.9,99.0
2023-05-18,4.8,4.0,2.1,100
2023-05-13,4.3,3.0,0.1,53.0
2023-06-17,4.0,1.9,0.0,48.0
2023-12-11,0.7,1.2,1.9,100
2023-10-25,1.7,4.0,2.4,100
2023-10-24,3.4,3.5,1.3,86.0
2023-11-08,3.4,4.3,0.6,65.0
2023-11-08,2.7,0.8,3.8,99.0
2023-01-25,5.0,4.3,3.1,100
2023-10-01,4.9,4.6,1.4,89.0
2023-07-14,0.5,4.5,1.2,100
2023-05-11,3.4,2.6,2.7,99.0
2023-04-23,0.8,2.1,2.1,100
2023-07-09,2.0,2.7,1.0,76.0
2023-03-01,0.2,4.2,1.3,100
2023-01-08,0.2,0.5,2.7,100
2023-06-23,0.3,2.8,3.8,100
2023-01-02,2.6,3.1,0.9,75.0
2023-12-16,4.9,3.2,1.1,80.0
2023-05-21,0.1,2.7,1.5,100
2023-05-15,1.9,0.3,1.4,89.0
2023-04-22,2.2,0.9,2.6,100
2023-05-04,1.7,4.6,1.9,100
2023-01-26,2.9,0.4,3.8,100
2023-06-19,2.7,1.5,3.3,100
2023-07-19,4.3,0.9,1.5,92.0
2023-06-10,3.4,2.8,0.3,59.0
2023-12-14,3.2,2.8,0.6,64.0
2023-08-07,4.7,2.2,2.9,99.0
2023-12-13,2.0,1.9,3.6,98.0
2023-06-02,4.5,3.4,3.5,98.0
2023-08-03,2.3,0.7,3.5,100
2023-09-14,1.9,0.1,2.1,66.0
2023-10-26,4.7,4.6,4.0,100
2023-12-19,0.9,4.6,3.0,100
2023-01-07,1.1,1.9,0.8,89.0
2023-10-27,2.3,0.2,1.8,81.0
2023-06-09,3.7,2.8,4.1,100
2023-08-15,4.2,4.1,0.2,57.0
2023-10-24,4.5,2.7,3.1,100
2023-03-13,3.9,4.8,1.5,91.0
2023-04-28,1.9,2.0,3.1,100
2023-09-22,1.2,4.0,4.5,100
2023-06-10,1.5,4.2,0.2,64.0
2023-07-12,0.1,1.2,3.1,100
2023-01-25,3.5,4.3,0.5,62.0
2023-04-19,1.9,1.0,1.4,92.0
2023-09-18,2.7,4.0,3.1,99.0
2023-11-26,3.0,1.2,1.3,88.0
2023-10-04,1.4,0.6,3.6,100
2023-05-12,1.3,2.8,3.9,100
2023-05-14,3.2,1.2,1.8,100
2023-09-13,3.3,2.3,3.0,98.0
2023-11-21,0.4,1.5,3.0,100
2023-07-17,3.0,3.6,1.8,100
2023-05-28,1.3,4.8,2.5,100
2023-04-08,1.5,0.3,2.6,100
2023-05-22,3.2,0.2,0.7,53.0
2023-10-26,0.1,1.4,2.5,100
2023-10-05,0.0,2.1,0.1,94.0
2023-07-17,2.3,3.3,4.5,100
2023-09-14,3.8,4.7,0.5,62.0
2023-09-19,0.4,2.5,4.7,100
2023-03-06,0.8,3.9,4.2,100
2023-11-06,4.8,2.3,0.7,69.0
2023-09-23,0.4,3.0,1.6,100
2023-03-15,2.9,3.7,3.3,99.0
2023-04-21,1.5,2.2,1.6,100
2023-10-22,4.0,4.4,3.0,100
2023-03-22,2.7,0.4,3.8,99.0
2023-11-21,1.2,1.0,4.7,100
2023-12-08,1.3,0.4,4.0,100
2023-04-14,0.1,3.2,2.6,100
2023-11-25,0.4,3.6,3.9,100
2023-12-10,4.3,4.8,4.5,100
2023-05-20,2.2,3.3,3.9,100
2023-03-09,4.9,2.8,4.6,100
2023-03-21,0.5,4.8,2.2,100
2023-03-12,1.9,2.8,1.1,80.0
2023-11-16,0.3,4.0,4.3,100
2023-06-22,3.5,4.6,3.6,100
2023-10-04,0.7,4.3,4.8,100
2023-03-23,2.9,2.1,3.3,100
2023-11-17,3.1,1.6,3.0,99.0
2023-07-16,0.9,1.5,0.8,93.0
2023-11-04,2.4,4.1,3.3,98.0
2023-12-18,3.0,4.2,3.3,100
2023-04-15,4.0,4.5,1.0,78.0
2023-08-25,4.2,1.3,4.6,100
2023-04-21,2.8,0.9,1.0,78.0
2023-05-15,4.3,4.6,2.6,99.0
2023-02-21,4.6,1.1,1.5,89.0
2023-01-06,0.5,4.8,4.8,100
2023-08-01,0.7,2.5,1.9,100
2023-03-18,3.9,2.6,0.2,56.0
2023-12-19,4.7,1.0,3.4,100
2023-09-25,4.3,3.3,4.7,100
2023-06-26,1.1,0.2,0.7,71.0
2023-09-25,2.0,4.4,3.1,98.0
2023-10-02,2.0,4.9,4.2,98.0
2023-08-07,0.8,1.1,2.0,100
2023-04-15,2.0,1.1,3.4,99.0
2023-08-15,3.1,2.5,2.8,100
2023-10-19,2.6,0.7,1.2,83.0
2023-03-10,0.3,1.3,0.3,91.0
2023-10-02,1.6,0.4,2.3,100
2023-04-12,3.9,3.9,0.1,53.0
2023-02-13,1.8,4.2,4.6,100
2023-01-08,4.9,3.0,3.2,100
2023-04-03,0.6,0.5,2.3,100
2023-02-05,1.5,3.1,1.8,100
2023-10-18,4.9,2.1,1.5,93.0
2023-12-14,0.5,3.9,3.3,100
2023-04-12,2.7,3.8,1.1,80.0
2023-03-08,4.7,1.8,4.1,100
2023-01-26,3.0,4.0,2.2,99.0
2023-03-09,1.0,3.4,2.4,100
2023-09-27,3.5,4.1,1.9,98.0
2023-04-12,1.0,4.1,0.3,77.0
2023-06-23,2.6,3.0,0.3,57.0
2023-07-23,1.3,2.3,1.8,100
2023-02-21,1.1,2.4,1.3,100
2023-06-04,3.2,0.4,1.4,87.0
2023-06-11,3.7,1.1,1.1,79.0
2023-01-08,4.3,0.6,0.7,71.0
2023-01-20,2.3,2.9,1.3,87.0
2023-05-02,2.2,4.7,2.4,100
2023-05-01,0.8,0.1,1.3,77.0
2023-08-10,4.5,2.5,0.0,49.0
2023-08-13,0.1,3.0,2.4,100
2023-12-14,2.9,1.8,5.0,100
2023-05-14,1.8,4.7,4.6,100
2023-02-07,1.3,2.5,4.8,100
2023-05-14,4.4,1.8,1.7,99.0
2023-03-15,0.6,2.4,3.6,100
2023-09-21,4.4,3.0,0.2,54.0
2023-12-09,3.9,0.6,0.1,54.0
2023-04-08,0.2,1.8,0.3,95.0
2023-05-03,0.6,4.2,0.5,91.0
2023-06-27,4.2,1.2,3.5,100
2023-05-07,2.1,0.5,1.7,95.0
2023-06-05,3.2,2.1,0.5,65.0
2023-06-21,3.2,3.7,1.6,95.0
2023-08-07,1.6,2.3,2.8,100
2023-09-14,2.9,1.4,1.4,88.0
2023-09-12,1.8,4.6,3.6,100
2023-07-22,1.3,1.1,2.4,100
2023-10-24,1.5,2.3,4.6,100
2023-07-19,0.2,1.8,2.5,100
2023-01-18,4.0,4.6,4.1,99.0
2023-11-06,0.2,4.5,4.8,100
2023-06-14,4.9,2.6,2.7,100
2023-10-04,0.2,2.8,1.4,100
2023-05-13,4.9,2.3,2.4,100
2023-11-26,1.6,0.3,0.8,80.0
2023-05-06,1.1,5.0,1.1,98.0
2023-03-28,1.0,2.9,3.6,100
2023-05-13,2.6,1.9,1.1,82.0
2023-06-08,1.7,3.8,3.2,100
2023-07-11,4.8,4.0,2.0,98.0
2023-04-06,4.2,0.8,2.0,100
2023-03-03,1.5,0.9,1.1,88.0
2023-06-25,2.6,3.9,2.2,100
2023-12-18,3.0,3.4,3.1,100
2023-05-15,4.9,2.8,4.5,98.0
2023-10-17,2.6,2.5,0.8,74.0
2023-12-25,4.8,1.6,3.1,99.0
2023-12-09,1.6,3.9,0.7,78.0
2023-07-14,4.7,3.0,1.2,81.0
2023-03-19,2.1,4.1,2.2,100
2023-09-23,0.4,4.7,2.4,100
2023-05-10,4.1,2.1,0.1,51.0
2023-08-28,0.7,0.6,0.9,100
2023-03-23,4.4,1.5,0.3,58.0
2023-10-11,4.8,1.6,3.2,100
2023-10-28,2.9,0.9,1.7,99.0
2023-02-05,1.1,2.4,4.8,100
2023-02-25,1.7,1.8,3.9,100
2023-02-23,3.5,3.9,3.9,100
2023-07-22,2.2,2.1,2.2,100
2023-02-08,4.6,3.3,0.6,65.0
2023-06-22,3.5,3.1,4.1,99.0
2023-06-18,0.5,2.8,3.5,100
2023-05-18,0.7,1.4,4.0,100
2023-11-15,1.3,4.3,3.7,100
2023-10-12,4.4,4.2,0.2,57.0
2023-04-24,2.3,3.5,1.6,96.0
2023-08-22,1.8,4.7,0.2,59.0
2023-04-27,0.7,2.3,2.1,100
2023-01-23,4.3,4.0,1.6,95.0
2023-06-14,4.7,2.5,4.4,100
2023-10-09,3.1,3.8,0.4,61.0
2023-09-25,0.6,0.9,2.7,100
2023-08-10,1.1,1.3,1.8,100
2023-04-16,3.6,3.1,2.6,98.0
2023-04-17,0.7,3.4,1.2,100
2023-12-14,0.2,5.0,3.5,100
2023-11-02,3.9,2.0,1.9,99.0
2023-09-15,2.3,2.2,3.9,100
2023-12-08,4.2,2.7,0.3,60.0
2023-06-09,2.2,3.8,2.3,98.0
2023-06-25,2.5,2.0,2.1,100
2023-07-24,1.0,4.6,0.1,74.0
2023-02-13,2.5,1.5,3.2,100
2023-05-08,3.5,1.1,4.9,100
2023-06-16,1.0,3.8,3.1,100
2023-07-15,3.5,0.0,1.2,34.0
2023-05-21,3.3,1.0,2.4,100
2023-07-14,3.8,3.6,2.3,100
2023-06-15,2.3,4.1,4.5,99.0
2023-07-17,4.1,2.1,1.1,81.0
2023-12-14,2.3,4.3,1.0,76.0
2023-01-28,3.8,2.6,4.5,99.0
2023-12-20,3.3,2.5,1.1,79.0
2023-04-26,4.6,4.3,5.0,98.0
2023-01-02,3.8,1.0,4.7,99.0
2023-09-13,3.0,3.9,0.3,56.0
2023-06-21,4.7,0.8,4.2,100
2023-06-16,0.3,2.8,4.6,100
